1,288,444,15,5000,50000,0
2,840,984,15,5000,50000,0
3,615,177,15,5000,50000,0
4,65,686,15,5000,50000,0
5,230,665,15,5000,50000,0
6,845,736,15,5000,50000,0
7,900,245,15,5000,50000,0
8,884,46,15,5000,50000,0
9,493,581,15,5000,50000,0
10,949,632,15,5000,50000,0
11,473,122,15,5000,50000,0
12,280,770,15,5000,50000,0
13,751,19,15,5000,50000,0
14,849,903,15,5000,50000,0
15,677,41,15,5000,50000,0
16,496,687,15,5000,50000,0
17,37,251,15,5000,50000,0
18,317,167,15,5000,50000,0
19,460,918,15,5000,50000,0
20,50,282,15,5000,50000,0
21,816,894,15,5000,50000,0
22,791,23,15,5000,50000,0
23,80,921,15,5000,50000,0
24,515,43,15,5000,50000,0
25,791,729,15,5000,50000,0
26,96,790,15,5000,50000,0
27,708,390,15,5000,50000,0
28,907,128,15,5000,50000,0
29,461,528,15,5000,50000,0
30,615,52,15,5000,50000,0
31,22,112,15,5000,50000,0
32,556,606,15,5000,50000,0
33,785,955,15,5000,50000,0
34,195,467,15,5000,50000,0
35,912,416,15,5000,50000,0
36,299,258,15,5000,50000,0
37,832,695,15,5000,50000,0
38,7,638,15,5000,50000,0
39,816,662,15,5000,50000,0
40,335,960,15,5000,50000,0
41,536,567,15,5000,50000,0
42,116,509,15,5000,50000,0
43,815,633,15,5000,50000,0
44,131,534,15,5000,50000,0
45,952,78,15,5000,50000,0
46,437,782,15,5000,50000,0
47,164,693,15,5000,50000,0
48,435,820,15,5000,50000,0
49,555,789,15,5000,50000,0
50,268,530,15,5000,50000,0
51,650,181,15,5000,50000,0
52,199,156,15,5000,50000,0
53,986,251,15,5000,50000,0
54,373,480,15,5000,50000,0
55,305,712,15,5000,50000,0
56,471,627,15,5000,50000,0
57,209,392,15,5000,50000,0
58,172,581,15,5000,50000,0
59,277,93,15,5000,50000,0
60,261,838,15,5000,50000,0
61,753,365,15,5000,50000,0
62,600,343,15,5000,50000,0
63,437,259,15,5000,50000,0
64,433,36,15,5000,50000,0
65,79,340,15,5000,50000,0
66,209,744,15,5000,50000,0
67,499,69,15,5000,50000,0
68,391,259,15,5000,50000,0
69,756,880,15,5000,50000,0
70,869,213,15,5000,50000,0
71,446,23,15,5000,50000,0
72,777,401,15,5000,50000,0
73,624,974,15,5000,50000,0
74,380,697,15,5000,50000,0
75,453,444,15,5000,50000,0
76,244,168,15,5000,50000,0
77,645,13,15,5000,50000,0
78,11,414,15,5000,50000,0
79,324,345,15,5000,50000,0
80,245,410,15,5000,50000,0
81,49,949,15,5000,50000,0
82,38,534,15,5000,50000,0
83,524,87,15,5000,50000,0
84,232,384,15,5000,50000,0
85,425,774,15,5000,50000,0
86,853,946,15,5000,50000,0
87,119,188,15,5000,50000,0
88,110,455,15,5000,50000,0
89,203,284,15,5000,50000,0
90,341,611,15,5000,50000,0
91,657,980,15,5000,50000,0
92,424,836,15,5000,50000,0
93,190,392,15,5000,50000,0
94,563,957,15,5000,50000,0
95,45,65,15,5000,50000,0
96,909,694,15,5000,50000,0
97,855,773,15,5000,50000,0
98,959,383,15,5000,50000,0
99,422,261,15,5000,50000,0
100,498,10,15,5000,50000,0
101,879,330,15,5000,50000,0
102,195,283,1,5000,20000,0
103,951,642,1,5000,20000,0
104,280,308,1,5000,20000,0
105,443,892,1,5000,20000,0
106,326,375,1,5000,20000,0
107,776,658,1,5000,20000,0
108,7,88,1,5000,20000,0
109,250,262,1,5000,20000,0
110,113,495,1,5000,20000,0
111,472,537,1,5000,20000,0
112,935,63,1,5000,20000,0
113,85,802,1,5000,20000,0
114,510,390,1,5000,20000,0
115,119,656,1,5000,20000,0
116,261,521,1,5000,20000,0
117,35,963,1,5000,20000,0
118,933,523,1,5000,20000,0
119,628,846,1,5000,20000,0
120,876,55,1,5000,20000,0
121,72,196,1,5000,20000,0
122,542,547,1,5000,20000,0
123,262,210,1,5000,20000,0
124,737,407,1,5000,20000,0
125,516,711,1,5000,20000,0
126,992,156,1,5000,20000,0
127,475,480,1,5000,20000,0
128,424,488,1,5000,20000,0
129,995,82,1,5000,20000,0
130,14,987,1,5000,20000,0
131,951,785,1,5000,20000,0
132,75,418,1,5000,20000,0
133,360,987,1,5000,20000,0
134,940,16,1,5000,20000,0
135,474,899,1,5000,20000,0
136,144,246,1,5000,20000,0
137,132,704,1,5000,20000,0
138,331,104,1,5000,20000,0
139,222,851,1,5000,20000,0
140,789,186,1,5000,20000,0
141,395,260,1,5000,20000,0
142,599,668,1,5000,20000,0
143,77,393,1,5000,20000,0
144,232,947,1,5000,20000,0
145,360,291,1,5000,20000,0
146,96,645,1,5000,20000,0
147,497,267,1,5000,20000,0
148,733,950,1,5000,20000,0
149,966,829,1,5000,20000,0
150,190,785,1,5000,20000,0
151,460,126,1,5000,20000,0
152,384,68,1,5000,20000,0
153,911,976,1,5000,20000,0
154,699,246,1,5000,20000,0
155,676,90,1,5000,20000,0
156,969,665,1,5000,20000,0
157,114,83,1,5000,20000,0
158,36,572,1,5000,20000,0
159,840,769,1,5000,20000,0
160,1000,606,1,5000,20000,0
161,368,17,1,5000,20000,0
162,236,680,1,5000,20000,0
163,430,167,1,5000,20000,0
164,543,589,1,5000,20000,0
165,812,473,1,5000,20000,0
166,919,864,1,5000,20000,0
167,522,529,1,5000,20000,0
168,680,682,1,5000,20000,0
169,190,473,1,5000,20000,0
170,617,926,1,5000,20000,0
171,167,865,1,5000,20000,0
172,275,574,1,5000,20000,0
173,125,518,1,5000,20000,0
174,81,371,1,5000,20000,0
175,675,27,1,5000,20000,0
176,652,893,1,5000,20000,0
177,451,867,1,5000,20000,0
178,751,449,1,5000,20000,0
179,607,701,1,5000,20000,0
180,234,455,1,5000,20000,0
181,48,612,1,5000,20000,0
182,18,625,1,5000,20000,0
183,195,506,1,5000,20000,0
184,480,711,1,5000,20000,0
185,691,727,1,5000,20000,0
186,442,329,1,5000,20000,0
187,548,859,1,5000,20000,0
188,915,626,1,5000,20000,0
189,518,538,1,5000,20000,0
190,162,139,1,5000,20000,0
191,596,607,1,5000,20000,0
192,645,64,1,5000,20000,0
193,64,604,1,5000,20000,0
194,409,439,1,5000,20000,0
195,80,408,1,5000,20000,0
196,113,998,1,5000,20000,0
197,706,466,1,5000,20000,0
198,121,751,1,5000,20000,0
199,966,867,1,5000,20000,0
200,880,174,1,5000,20000,0
201,288,852,1,5000,20000,0
202,463,998,1,5000,20000,0
203,282,359,1,5000,20000,0
204,741,547,1,5000,20000,0
205,572,74,1,5000,20000,0
206,84,198,1,5000,20000,0
207,897,674,1,5000,20000,0
208,608,52,1,5000,20000,0
209,508,301,1,5000,20000,0
210,241,776,1,5000,20000,0
211,893,54,1,5000,20000,0
212,557,152,1,5000,20000,0
213,990,527,1,5000,20000,0
214,537,713,1,5000,20000,0
215,819,875,1,5000,20000,0
216,622,11,1,5000,20000,0
217,223,53,1,5000,20000,0
218,515,893,1,5000,20000,0
219,580,629,1,5000,20000,0
220,145,749,1,5000,20000,0
221,281,869,1,5000,20000,0
222,803,489,1,5000,20000,0
223,974,528,1,5000,20000,0
224,218,197,1,5000,20000,0
225,18,345,1,5000,20000,0
226,836,275,1,5000,20000,0
227,658,170,1,5000,20000,0
228,295,371,1,5000,20000,0
229,649,568,1,5000,20000,0
230,513,61,1,5000,20000,0
231,778,31,1,5000,20000,0
232,681,893,1,5000,20000,0
233,372,624,1,5000,20000,0
234,693,785,1,5000,20000,0
235,633,691,1,5000,20000,0
236,803,376,1,5000,20000,0
237,48,103,1,5000,20000,0
238,541,850,1,5000,20000,0
239,533,909,1,5000,20000,0
240,90,864,1,5000,20000,0
241,858,883,1,5000,20000,0
242,75,343,1,5000,20000,0
243,229,845,1,5000,20000,0
244,135,882,1,5000,20000,0
245,194,847,1,5000,20000,0
246,208,671,1,5000,20000,0
247,217,65,1,5000,20000,0
248,430,304,1,5000,20000,0
249,586,246,1,5000,20000,0
250,741,224,1,5000,20000,0
251,1,3,1,5000,20000,0
252,926,40,1,5000,20000,0
253,538,192,1,5000,20000,0
254,164,698,1,5000,20000,0
255,669,785,1,5000,20000,0
256,523,796,1,5000,20000,0
257,579,516,1,5000,20000,0
258,389,581,1,5000,20000,0
259,493,559,1,5000,20000,0
260,855,692,1,5000,20000,0
261,46,902,1,5000,20000,0
262,255,556,1,5000,20000,0
263,614,821,1,5000,20000,0
264,549,27,1,5000,20000,0
265,838,961,1,5000,20000,0
266,832,403,1,5000,20000,0
267,504,653,1,5000,20000,0
268,697,780,1,5000,20000,0
269,879,231,1,5000,20000,0
270,801,754,1,5000,20000,0
271,983,112,1,5000,20000,0
272,717,667,1,5000,20000,0
273,178,355,1,5000,20000,0
274,390,586,1,5000,20000,0
275,195,174,1,5000,20000,0
276,918,355,1,5000,20000,0
277,69,197,1,5000,20000,0
278,504,393,1,5000,20000,0
279,906,244,1,5000,20000,0
280,233,17,1,5000,20000,0
281,451,696,1,5000,20000,0
282,706,460,1,5000,20000,0
283,98,650,1,5000,20000,0
284,628,149,1,5000,20000,0
285,203,663,1,5000,20000,0
286,330,281,1,5000,20000,0
287,412,854,1,5000,20000,0
288,305,760,1,5000,20000,0
289,548,778,1,5000,20000,0
290,788,944,1,5000,20000,0
291,113,867,1,5000,20000,0
292,850,296,1,5000,20000,0
293,234,478,1,5000,20000,0
294,192,914,1,5000,20000,0
295,316,109,1,5000,20000,0
296,440,538,1,5000,20000,0
297,50,552,1,5000,20000,0
298,592,276,1,5000,20000,0
299,419,500,1,5000,20000,0
300,614,839,1,5000,20000,0
301,897,487,1,5000,20000,0
302,251,153,1,5000,20000,0
303,623,859,1,5000,20000,0
304,891,158,1,5000,20000,0
305,597,835,1,5000,20000,0
306,811,798,1,5000,20000,0
307,879,402,1,5000,20000,0
308,838,627,1,5000,20000,0
309,207,377,1,5000,20000,0
310,709,29,1,5000,20000,0
311,284,623,1,5000,20000,0
312,104,370,1,5000,20000,0
313,502,324,1,5000,20000,0
314,896,702,1,5000,20000,0
315,121,996,1,5000,20000,0
316,944,788,1,5000,20000,0
317,622,951,1,5000,20000,0
318,112,877,1,5000,20000,0
319,769,686,1,5000,20000,0
320,720,607,1,5000,20000,0
321,136,568,1,5000,20000,0
322,347,679,1,5000,20000,0
323,340,329,1,5000,20000,0
324,215,372,1,5000,20000,0
325,442,468,1,5000,20000,0
326,265,891,1,5000,20000,0
327,51,450,1,5000,20000,0
328,896,912,1,5000,20000,0
329,160,585,1,5000,20000,0
330,447,974,1,5000,20000,0
331,778,956,1,5000,20000,0
332,237,64,1,5000,20000,0
333,230,782,1,5000,20000,0
334,965,225,1,5000,20000,0
335,885,947,1,5000,20000,0
336,188,621,1,5000,20000,0
337,863,309,1,5000,20000,0
338,172,725,1,5000,20000,0
339,587,457,1,5000,20000,0
340,454,119,1,5000,20000,0
341,1,905,1,5000,20000,0
342,159,847,1,5000,20000,0
343,477,317,1,5000,20000,0
344,127,673,1,5000,20000,0
345,916,343,1,5000,20000,0
346,205,575,1,5000,20000,0
347,543,378,1,5000,20000,0
348,87,420,1,5000,20000,0
349,642,126,1,5000,20000,0
350,684,832,1,5000,20000,0
351,856,602,1,5000,20000,0
352,804,726,1,5000,20000,0
353,702,939,1,5000,20000,0
354,189,905,1,5000,20000,0
355,924,725,1,5000,20000,0
356,375,703,1,5000,20000,0
357,184,941,1,5000,20000,0
358,228,602,1,5000,20000,0
359,27,781,1,5000,20000,0
360,300,355,1,5000,20000,0
361,151,447,1,5000,20000,0
362,849,903,1,5000,20000,0
363,424,272,1,5000,20000,0
364,706,679,1,5000,20000,0
365,778,396,1,5000,20000,0
366,26,960,1,5000,20000,0
367,473,885,1,5000,20000,0
368,868,862,1,5000,20000,0
369,379,376,1,5000,20000,0
370,616,664,1,5000,20000,0
371,295,104,1,5000,20000,0
372,22,149,1,5000,20000,0
373,333,34,1,5000,20000,0
374,733,444,1,5000,20000,0
375,405,93,1,5000,20000,0
376,830,928,1,5000,20000,0
377,823,118,1,5000,20000,0
378,171,795,1,5000,20000,0
379,380,893,1,5000,20000,0
380,629,248,1,5000,20000,0
381,819,548,1,5000,20000,0
382,203,865,1,5000,20000,0
383,223,602,1,5000,20000,0
384,247,904,1,5000,20000,0
385,638,145,1,5000,20000,0
386,234,786,1,5000,20000,0
387,871,554,1,5000,20000,0
388,898,949,1,5000,20000,0
389,300,500,1,5000,20000,0
390,394,950,1,5000,20000,0
391,940,734,1,5000,20000,0
392,351,339,1,5000,20000,0
393,789,795,1,5000,20000,0
394,352,335,1,5000,20000,0
395,406,560,1,5000,20000,0
396,702,827,1,5000,20000,0
397,468,182,1,5000,20000,0
398,974,253,1,5000,20000,0
399,467,36,1,5000,20000,0
400,134,81,1,5000,20000,0
401,785,181,1,5000,20000,0
402,326,296,1,5000,20000,0
403,104,943,1,5000,20000,0
404,207,432,1,5000,20000,0
405,51,676,1,5000,20000,0
406,111,434,1,5000,20000,0
407,835,97,1,5000,20000,0
408,785,403,1,5000,20000,0
409,646,611,1,5000,20000,0
410,15,586,1,5000,20000,0
411,422,36,1,5000,20000,0
412,660,779,1,5000,20000,0
413,177,921,1,5000,20000,0
414,327,283,1,5000,20000,0
415,703,939,1,5000,20000,0
416,831,456,1,5000,20000,0
417,406,989,1,5000,20000,0
418,279,300,1,5000,20000,0
419,434,440,1,5000,20000,0
420,480,190,1,5000,20000,0
421,498,878,1,5000,20000,0
422,190,7,1,5000,20000,0
423,217,543,1,5000,20000,0
424,530,755,1,5000,20000,0
425,645,683,1,5000,20000,0
426,712,480,1,5000,20000,0
427,284,119,1,5000,20000,0
428,536,548,1,5000,20000,0
429,823,692,1,5000,20000,0
430,709,184,1,5000,20000,0
431,322,162,1,5000,20000,0
432,742,567,1,5000,20000,0
433,745,288,1,5000,20000,0
434,95,582,1,5000,20000,0
435,86,775,1,5000,20000,0
436,712,21,1,5000,20000,0
437,210,678,1,5000,20000,0
438,454,494,1,5000,20000,0
439,353,612,1,5000,20000,0
440,457,295,1,5000,20000,0
441,838,348,1,5000,20000,0
442,971,403,1,5000,20000,0
443,525,511,1,5000,20000,0
444,573,894,1,5000,20000,0
445,375,969,1,5000,20000,0
446,354,184,1,5000,20000,0
447,566,694,1,5000,20000,0
448,520,708,1,5000,20000,0
449,906,877,1,5000,20000,0
450,268,921,1,5000,20000,0
451,190,239,1,5000,20000,0
452,539,134,1,5000,20000,0
453,228,257,1,5000,20000,0
454,318,133,1,5000,20000,0
455,164,272,1,5000,20000,0
456,346,203,1,5000,20000,0
457,72,874,1,5000,20000,0
458,152,795,1,5000,20000,0
459,947,352,1,5000,20000,0
460,59,922,1,5000,20000,0
461,778,250,1,5000,20000,0
462,532,74,1,5000,20000,0
463,852,752,1,5000,20000,0
464,177,827,1,5000,20000,0
465,34,18,1,5000,20000,0
466,715,925,1,5000,20000,0
467,555,829,1,5000,20000,0
468,357,307,1,5000,20000,0
469,674,57,1,5000,20000,0
470,327,884,1,5000,20000,0
471,412,503,1,5000,20000,0
472,358,989,1,5000,20000,0
473,465,947,1,5000,20000,0
474,101,320,1,5000,20000,0
475,395,839,1,5000,20000,0
476,161,234,1,5000,20000,0
477,164,569,1,5000,20000,0
478,153,671,1,5000,20000,0
479,897,675,1,5000,20000,0
480,658,415,1,5000,20000,0
481,656,399,1,5000,20000,0
482,586,812,1,5000,20000,0
483,682,969,1,5000,20000,0
484,291,16,1,5000,20000,0
485,411,858,1,5000,20000,0
486,983,817,1,5000,20000,0
487,190,40,1,5000,20000,0
488,606,731,1,5000,20000,0
489,49,793,1,5000,20000,0
490,396,60,1,5000,20000,0
491,621,166,1,5000,20000,0
492,330,270,1,5000,20000,0
493,542,854,1,5000,20000,0
494,433,579,1,5000,20000,0
495,137,582,1,5000,20000,0
496,672,837,1,5000,20000,0
497,635,212,1,5000,20000,0
498,907,406,1,5000,20000,0
499,889,576,1,5000,20000,0
500,17,541,1,5000,20000,0
501,853,223,1,5000,20000,0
502,638,713,1,5000,20000,0
503,334,51,1,5000,20000,0
504,460,866,1,5000,20000,0
505,776,343,1,5000,20000,0
506,749,625,1,5000,20000,0
507,729,671,1,5000,20000,0
508,486,574,1,5000,20000,0
509,801,450,1,5000,20000,0
510,277,726,1,5000,20000,0
511,398,389,1,5000,20000,0
512,606,19,1,5000,20000,0
513,691,464,1,5000,20000,0
514,770,335,1,5000,20000,0
515,163,585,1,5000,20000,0
516,247,99,1,5000,20000,0
517,410,824,1,5000,20000,0
518,164,206,1,5000,20000,0
519,98,771,1,5000,20000,0
520,985,442,1,5000,20000,0
521,131,246,1,5000,20000,0
522,867,66,1,5000,20000,0
523,61,261,1,5000,20000,0
524,447,676,1,5000,20000,0
525,262,697,1,5000,20000,0
526,556,44,1,5000,20000,0
527,167,587,1,5000,20000,0
528,510,1000,1,5000,20000,0
529,979,765,1,5000,20000,0
530,235,737,1,5000,20000,0
531,667,623,1,5000,20000,0
532,856,549,1,5000,20000,0
533,906,18,1,5000,20000,0
534,586,282,1,5000,20000,0
535,744,216,1,5000,20000,0
536,51,282,1,5000,20000,0
537,134,457,1,5000,20000,0
538,223,554,1,5000,20000,0
539,72,98,1,5000,20000,0
540,325,629,1,5000,20000,0
541,752,447,1,5000,20000,0
542,232,568,1,5000,20000,0
543,213,272,1,5000,20000,0
544,176,776,1,5000,20000,0
545,82,549,1,5000,20000,0
546,733,654,1,5000,20000,0
547,654,689,1,5000,20000,0
548,111,358,1,5000,20000,0
549,601,348,1,5000,20000,0
550,813,118,1,5000,20000,0
551,416,795,1,5000,20000,0
552,877,354,1,5000,20000,0
553,816,124,1,5000,20000,0
554,349,461,1,5000,20000,0
555,456,387,1,5000,20000,0
556,63,421,1,5000,20000,0
557,992,809,1,5000,20000,0
558,550,807,1,5000,20000,0
559,456,588,1,5000,20000,0
560,999,734,1,5000,20000,0
561,467,617,1,5000,20000,0
562,130,897,1,5000,20000,0
563,167,223,1,5000,20000,0
564,629,495,1,5000,20000,0
565,462,104,1,5000,20000,0
566,89,908,1,5000,20000,0
567,399,25,1,5000,20000,0
568,467,859,1,5000,20000,0
569,864,506,1,5000,20000,0
570,488,237,1,5000,20000,0
571,971,147,1,5000,20000,0
572,122,310,1,5000,20000,0
573,880,280,1,5000,20000,0
574,602,270,1,5000,20000,0
575,914,606,1,5000,20000,0
576,163,921,1,5000,20000,0
577,107,144,1,5000,20000,0
578,640,266,1,5000,20000,0
579,10,853,1,5000,20000,0
580,309,909,1,5000,20000,0
581,459,329,1,5000,20000,0
582,992,814,1,5000,20000,0
583,296,876,1,5000,20000,0
584,317,960,1,5000,20000,0
585,929,497,1,5000,20000,0
586,492,993,1,5000,20000,0
587,395,948,1,5000,20000,0
588,92,383,1,5000,20000,0
589,731,747,1,5000,20000,0
590,174,362,1,5000,20000,0
591,662,628,1,5000,20000,0
592,725,673,1,5000,20000,0
593,43,300,1,5000,20000,0
594,488,344,1,5000,20000,0
595,76,337,1,5000,20000,0
596,123,143,1,5000,20000,0
597,377,759,1,5000,20000,0
598,865,857,1,5000,20000,0
599,134,864,1,5000,20000,0
600,595,591,1,5000,20000,0
601,918,56,1,5000,20000,0
602,705,498,1,5000,20000,0
603,366,999,0.2,5000,5000,0
604,955,514,0.2,5000,5000,0
605,671,2,0.2,5000,5000,0
606,493,532,0.2,5000,5000,0
607,306,860,0.2,5000,5000,0
608,67,535,0.2,5000,5000,0
609,7,663,0.2,5000,5000,0
610,539,446,0.2,5000,5000,0
611,785,161,0.2,5000,5000,0
612,155,813,0.2,5000,5000,0
613,978,286,0.2,5000,5000,0
614,658,807,0.2,5000,5000,0
615,821,306,0.2,5000,5000,0
616,75,618,0.2,5000,5000,0
617,137,810,0.2,5000,5000,0
618,978,901,0.2,5000,5000,0
619,183,923,0.2,5000,5000,0
620,137,44,0.2,5000,5000,0
621,673,128,0.2,5000,5000,0
622,220,659,0.2,5000,5000,0
623,323,503,0.2,5000,5000,0
624,535,460,0.2,5000,5000,0
625,519,573,0.2,5000,5000,0
626,385,857,0.2,5000,5000,0
627,356,859,0.2,5000,5000,0
628,421,231,0.2,5000,5000,0
629,724,94,0.2,5000,5000,0
630,154,906,0.2,5000,5000,0
631,574,683,0.2,5000,5000,0
632,79,353,0.2,5000,5000,0
633,354,116,0.2,5000,5000,0
634,493,434,0.2,5000,5000,0
635,233,200,0.2,5000,5000,0
636,258,94,0.2,5000,5000,0
637,270,197,0.2,5000,5000,0
638,418,18,0.2,5000,5000,0
639,192,266,0.2,5000,5000,0
640,597,117,0.2,5000,5000,0
641,154,421,0.2,5000,5000,0
642,45,478,0.2,5000,5000,0
643,952,892,0.2,5000,5000,0
644,912,216,0.2,5000,5000,0
645,626,15,0.2,5000,5000,0
646,784,9,0.2,5000,5000,0
647,762,332,0.2,5000,5000,0
648,105,909,0.2,5000,5000,0
649,773,125,0.2,5000,5000,0
650,960,340,0.2,5000,5000,0
651,609,576,0.2,5000,5000,0
652,986,987,0.2,5000,5000,0
653,460,377,0.2,5000,5000,0
654,32,720,0.2,5000,5000,0
655,252,407,0.2,5000,5000,0
656,826,567,0.2,5000,5000,0
657,577,305,0.2,5000,5000,0
658,290,272,0.2,5000,5000,0
659,710,241,0.2,5000,5000,0
660,560,327,0.2,5000,5000,0
661,279,266,0.2,5000,5000,0
662,503,568,0.2,5000,5000,0
663,127,49,0.2,5000,5000,0
664,814,202,0.2,5000,5000,0
665,719,685,0.2,5000,5000,0
666,164,847,0.2,5000,5000,0
667,476,710,0.2,5000,5000,0
668,298,227,0.2,5000,5000,0
669,903,621,0.2,5000,5000,0
670,233,600,0.2,5000,5000,0
671,135,54,0.2,5000,5000,0
672,206,230,0.2,5000,5000,0
673,641,220,0.2,5000,5000,0
674,670,662,0.2,5000,5000,0
675,304,567,0.2,5000,5000,0
676,654,666,0.2,5000,5000,0
677,504,32,0.2,5000,5000,0
678,764,787,0.2,5000,5000,0
679,824,383,0.2,5000,5000,0
680,354,331,0.2,5000,5000,0
681,703,384,0.2,5000,5000,0
682,32,457,0.2,5000,5000,0
683,280,337,0.2,5000,5000,0
684,53,540,0.2,5000,5000,0
685,381,999,0.2,5000,5000,0
686,530,887,0.2,5000,5000,0
687,816,325,0.2,5000,5000,0
688,267,278,0.2,5000,5000,0
689,755,979,0.2,5000,5000,0
690,643,853,0.2,5000,5000,0
691,856,559,0.2,5000,5000,0
692,254,377,0.2,5000,5000,0
693,546,45,0.2,5000,5000,0
694,335,803,0.2,5000,5000,0
695,494,259,0.2,5000,5000,0
696,285,817,0.2,5000,5000,0
697,592,394,0.2,5000,5000,0
698,111,997,0.2,5000,5000,0
699,6,252,0.2,5000,5000,0
700,671,622,0.2,5000,5000,0
701,422,631,0.2,5000,5000,0
702,40,446,0.2,5000,5000,0
703,329,798,0.2,5000,5000,0
704,856,924,0.2,5000,5000,0
705,296,903,0.2,5000,5000,0
706,96,395,0.2,5000,5000,0
707,679,154,0.2,5000,5000,0
708,66,107,0.2,5000,5000,0
709,97,396,0.2,5000,5000,0
710,986,569,0.2,5000,5000,0
711,283,669,0.2,5000,5000,0
712,620,916,0.2,5000,5000,0
713,208,51,0.2,5000,5000,0
714,704,160,0.2,5000,5000,0
715,672,69,0.2,5000,5000,0
716,30,842,0.2,5000,5000,0
717,754,98,0.2,5000,5000,0
718,209,87,0.2,5000,5000,0
719,866,25,0.2,5000,5000,0
720,252,616,0.2,5000,5000,0
721,469,739,0.2,5000,5000,0
722,196,549,0.2,5000,5000,0
723,460,972,0.2,5000,5000,0
724,325,203,0.2,5000,5000,0
725,568,484,0.2,5000,5000,0
726,293,406,0.2,5000,5000,0
727,503,790,0.2,5000,5000,0
728,94,202,0.2,5000,5000,0
729,25,682,0.2,5000,5000,0
730,736,150,0.2,5000,5000,0
731,310,332,0.2,5000,5000,0
732,187,688,0.2,5000,5000,0
733,565,545,0.2,5000,5000,0
734,934,32,0.2,5000,5000,0
735,663,776,0.2,5000,5000,0
736,648,985,0.2,5000,5000,0
